name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL027106,22.5,38.5,6.5,6.073,2.6,5.4,3.69696576228776e-12,0,0,0,39,38,8,5,
AAEL007349,20.2,35.5,5,7.454,2.9,5.2,3.99342998642439e-12,0,0,0,38,33,5,5,
AAEL012086,50.2,76.5,24,3.157,1.7,6.4,4.68511167513129e-12,0,0,0,84,69,25,23,leucine-rich immune protein (Long)
AAEL004292,10.8,21.5,0,43.207,5.4,4.4,5.16174884661947e-12,0,0,0,22,21,0,0,
AAEL004338,134.8,182,87.5,2.076,1.1,7.8,5.31318050496095e-12,0,0,0,186,178,86,89,pyruvate dehydrogenase
AAEL004987,30.2,49,11.5,4.242,2.1,5.7,5.31758147948248e-12,0,0,0,50,48,13,10,
AAEL001580,37.8,17,58.5,0.288,-1.8,5.9,5.61441928081998e-12,0,0,0,17,17,54,63,otefin, putative
AAEL002036,193,134.5,251.5,0.535,-0.9,8.2,5.75023841236542e-12,0,0,0,136,133,254,249,
AAEL027654,34,54,14,3.834,1.9,5.9,6.45856097947729e-12,0,0,0,49,59,15,13,
AAEL008658,34.5,54.5,14.5,3.756,1.9,5.9,6.45856097947729e-12,0,0,0,57,52,14,15,leucine-rich immune protein (TM)
AAEL003664,113.5,69,158,0.436,-1.2,7.5,7.10491505021285e-12,0,0,0,79,59,144,172,lupus la ribonucleoprotein
AAEL008434,362.8,241.5,484,0.499,-1,9.1,7.7418355245064e-12,0,0,0,233,250,422,546,ER lumen protein retaining receptor
AAEL017010,86.5,51.5,121.5,0.423,-1.2,7.1,8.20463207047013e-12,0,0,0,48,55,123,120,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:J9E9J9]
AAEL013078,31.8,13,50.5,0.254,-2,5.6,8.57967110143252e-12,0,0,0,13,13,51,50,glycosyltransferase
AAEL006691,25.8,43,8.5,4.781,2.3,5.5,8.69124417307751e-12,0,0,0,43,43,8,9,fibrinogen and fibronectin
AAEL025686,38.2,59.5,17,3.475,1.8,6,9.64547481618478e-12,0,0,0,57,62,16,18,
AAEL002805,115.8,70.5,161,0.438,-1.2,7.5,9.91476682848271e-12,0,0,0,56,85,161,161,
AAEL004918,83,48,118,0.407,-1.3,7,1.0153992205523e-11,0,0,0,50,46,131,105,brat protein
AAEL004870,13.8,2,25.5,0.088,-3.5,4.5,1.05393532058543e-11,0,0,0,1,3,26,25,cytochrome P450
AAEL025868,45,22.5,67.5,0.334,-1.6,6.1,1.06297842000941e-11,0,0,0,22,23,72,63,
AAEL005593,80.2,114.5,46,2.503,1.3,7.1,1.1105361364322e-11,0,0,0,118,111,39,53,
AAEL005383,38.5,17.5,59.5,0.3,-1.7,5.9,1.15935039285647e-11,0,0,0,20,15,58,61,Adenosine monophosphate-protein transferase FICD homolog (EC 2.7.7.n1)
AAEL006575,39.5,61,18,3.326,1.7,6.1,1.21584668745279e-11,0,0,0,66,56,18,18,Troponin C [Source:UniProtKB/TrEMBL;Acc:A0A1S4FDX1]
AAEL008188,8069.2,9368,6770.5,1.384,0.5,13.6,1.25335710175195e-11,0,0,0,9233,9503,6909,6632,60S ribosomal protein L6 [Source:UniProtKB/TrEMBL;Acc:Q16ZH3]
AAEL012841,53.2,27.5,79,0.351,-1.5,6.4,1.31429293989867e-11,0,0,0,25,30,76,82,
AAEL001087,30.2,48.5,12,4.043,2,5.7,1.33483799351281e-11,0,0,0,46,51,13,11,synaptic vesicle protein
AAEL002796,40.8,20,61.5,0.319,-1.6,6,1.34687587417025e-11,0,0,0,19,21,66,57,l-asparaginase i
AAEL019720,65.8,96,35.5,2.666,1.4,6.8,1.38773001601734e-11,0,0,0,97,95,36,35,
AAEL010593,27,10,44,0.224,-2.2,5.4,1.39518664818316e-11,0,0,0,8,12,39,49,
AAEL010444,67.5,37.5,97.5,0.383,-1.4,6.7,1.49419710095591e-11,0,0,0,39,36,108,87,
AAEL005790,145.8,195,96.5,2.016,1,7.9,1.54232561108131e-11,0,0,0,200,190,104,89,malic enzyme
AAEL010109,22.5,6.5,38.5,0.183,-2.4,5.2,1.62456408488561e-11,0,0,0,6,7,40,37,
AAEL005536,51,76.5,25.5,2.998,1.6,6.4,1.68434162224115e-11,0,0,0,77,76,27,24,tetraspanin 29fb
AAEL002978,129.2,85,173.5,0.489,-1,7.6,1.71248625665783e-11,0,0,0,87,83,172,175,leucyl aminopeptidase, putative
AAEL011314,82.8,49,116.5,0.424,-1.2,7,1.8704670220817e-11,0,0,0,51,47,115,118,Epoxide hydrolase [Source:UniProtKB/TrEMBL;Acc:Q16QD6]
AAEL011478,111.2,63.5,159,0.4,-1.3,7.4,1.8800913236537e-11,0,0,0,66,61,130,188,cytoplasmic dynein light chain
AAEL010060,107.2,66.5,148,0.449,-1.2,7.4,2.01702692266266e-11,0,0,0,71,62,135,161,signal recognition particle 68 kda protein
AAEL021931,43.2,65,21.5,3.075,1.6,6.2,2.14718485052138e-11,0,0,0,69,61,22,21,
AAEL002761,102,140.5,63.5,2.208,1.1,7.4,2.31997588495768e-11,0,0,0,146,135,60,67,tropomyosin invertebrate
AAEL008028,36,16.5,55.5,0.291,-1.8,5.8,2.32365212957223e-11,0,0,0,14,19,59,52,monocarboxylate transporter
AAEL003060,8433.2,10263,6603.5,1.554,0.6,13.7,2.33290313525364e-11,0,0,0,10046,10480,7013,6194,female-specific chymotrypsin
AAEL019526,55.8,83,28.5,2.89,1.5,6.6,2.39521121218204e-11,0,0,0,90,76,24,33,
AAEL001187,97,59.5,134.5,0.446,-1.2,7.2,2.64467504371329e-11,0,0,0,66,53,132,137,
AAEL008651,31.2,50,12.5,3.883,2,5.8,3.07146504965817e-11,0,0,0,52,48,13,12,
AAEL022757,120,78.5,161.5,0.486,-1,7.5,3.28945845792245e-11,0,0,0,80,77,158,165,
AAEL006140,25.8,9.5,42,0.224,-2.2,5.3,3.70020169438951e-11,0,0,0,8,11,40,44,mitosis inhibitor protein kinase
AAEL025769,74,41.5,106.5,0.392,-1.4,6.8,3.76961655610133e-11,0,0,0,36,47,93,120,
AAEL008931,9.8,19.5,0,50.296,5.7,4.3,3.84932273730361e-11,0,0,0,19,20,0,0,inward-rectifying potassium channel
AAEL009323,19.5,34,5,6.197,2.6,5.2,4.17924682105755e-11,0,0,0,37,31,5,5,carbonic anhydrase precursor
AAEL023037,170.8,118,223.5,0.529,-0.9,8,4.42547528927396e-11,0,0,0,113,123,216,231,
AAEL000444,78.2,46.5,110,0.423,-1.2,6.9,4.5439205063362e-11,0,0,0,49,44,108,112,udp-glucose glycoprotein:glucosyltransferase
AAEL012107,32,14,50,0.279,-1.8,5.7,5.15913271681713e-11,0,0,0,15,13,48,52,nanos
AAEL010476,32.2,14,50.5,0.277,-1.8,5.7,5.15913271681713e-11,0,0,0,15,13,48,53,sil1
AAEL007680,29.2,47,11.5,4.036,2,5.7,5.44245285750393e-11,0,0,0,47,47,11,12,
AAEL024536,2184,2584.5,1783.5,1.449,0.5,11.7,5.63166318121921e-11,0,0,0,2572,2597,1853,1714,Ribosomal protein L19 [Source:UniProtKB/TrEMBL;Acc:Q1HR74]
AAEL017194,143.2,96.5,190,0.509,-1,7.8,6.0442728659545e-11,0,0,0,96,97,180,200,
AAEL012659,28.5,11.5,45.5,0.252,-2,5.5,6.25534991062677e-11,0,0,0,9,14,42,49,protein serine/threonine kinase, putative
AAEL008305,208,268.5,147.5,1.824,0.9,8.4,6.34028769552439e-11,0,0,0,280,257,143,152,Putative 7.8 kDa acidic protein [Source:UniProtKB/TrEMBL;Acc:Q8T9V8]
AAEL020311,47.2,25,69.5,0.359,-1.5,6.2,6.36204315302392e-11,0,0,0,25,25,66,73,
AAEL000923,192.2,126.5,258,0.491,-1,8.2,6.47579616474066e-11,0,0,0,125,128,292,224,
AAEL004017,143.5,94,193,0.488,-1,7.8,6.73299982397669e-11,0,0,0,98,90,174,212,DNA polymerase v
AAEL007926,109.8,70.5,149,0.473,-1.1,7.4,7.19717133761092e-11,0,0,0,64,77,151,147,retinoid-inducible serine carboxypeptidase (serine carboxypeptidase
AAEL010382,44.2,66,22.5,2.919,1.5,6.2,7.28765978069272e-11,0,0,0,68,64,22,23,aldehyde oxidase
AAEL002142,53.5,29,78,0.367,-1.4,6.4,7.33723509566304e-11,0,0,0,26,32,80,76,LysM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F0W6]
AAEL010877,58.8,32,85.5,0.377,-1.4,6.5,7.66191526935321e-11,0,0,0,38,26,87,84,
AAEL009880,32.5,14,51,0.283,-1.8,5.7,7.6746278871578e-11,0,0,0,17,11,50,52,serine/threonine protein kinase
AAEL009762,16.5,4,29,0.14,-2.8,4.8,7.73609189943422e-11,0,0,0,4,4,30,28,cytochrome P450
AAEL004345,75.2,44.5,106,0.42,-1.3,6.9,7.82155273842542e-11,0,0,0,40,49,108,104,cysteinyl-tRNA synthetase
AAEL019798,37,57,17,3.343,1.7,6,8.26118635926966e-11,0,0,0,56,58,19,15,
AAEL023077,76.2,45,107.5,0.423,-1.2,6.9,8.60016952824831e-11,0,0,0,49,41,104,111,
AAEL027666,31.2,13.5,49,0.28,-1.8,5.6,8.65958516668387e-11,0,0,0,13,14,44,54,
AAEL021196,60.8,33.5,88,0.383,-1.4,6.6,8.81972444229681e-11,0,0,0,37,30,85,91,
AAEL022578,55,81,29,2.802,1.5,6.5,9.13097306617496e-11,0,0,0,83,79,27,31,Clip-domain serine protease [Source:UniProtKB/TrEMBL;Acc:Q1HQI3]
AAEL027632,40.8,61.5,20,3.079,1.6,6.1,9.37585125270712e-11,0,0,0,59,64,20,20,
AAEL012057,47.2,25.5,69,0.366,-1.5,6.2,9.43198811775469e-11,0,0,0,24,27,70,68,enhancer of polycomb
AAEL001594,24.8,41,8.5,4.561,2.2,5.5,1.03742004152598e-10,0,0,0,41,41,9,8,
AAEL021836,62.8,35.5,90,0.393,-1.3,6.6,1.04081469351547e-10,0,0,0,35,36,89,91,
AAEL010464,409.5,317.5,501.5,0.633,-0.7,9.3,1.09419882995995e-10,0,0,0,320,315,505,498,glutamate dehydrogenase
AAEL018709,51,28,74,0.376,-1.4,6.3,1.10509920658402e-10,0,0,0,28,28,74,74,
AAEL027536,95.8,60.5,131,0.462,-1.1,7.2,1.13340951498542e-10,0,0,0,61,60,136,126,Putative alpha amylase catalytic domain family found in maltase [Source:UniProtKB/TrEMBL;Acc:A0A0P6IY06]
AAEL001818,11,21,1,25.558,4.7,4.4,1.13578981533818e-10,0,0,0,19,23,1,1,
AAEL022609,46.5,69,24,2.876,1.5,6.3,1.13706779643927e-10,0,0,0,69,69,27,21,
AAEL011756,22.5,4,41,0.105,-3.3,5.2,1.15573687334291e-10,0,0,0,6,2,24,58,aldehyde dehydrogenase
AAEL001357,63,35.5,90.5,0.395,-1.3,6.6,1.36723445661074e-10,0,0,0,36,35,94,87,
AAEL003540,46.8,25,68.5,0.37,-1.4,6.2,1.39574396690351e-10,0,0,0,27,23,66,71,
AAEL000416,46.8,25,68.5,0.364,-1.5,6.2,1.39574396690351e-10,0,0,0,27,23,66,71,FHA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4EVV1]
AAEL002504,175.8,235.5,116,2.023,1,8.2,1.40627327948665e-10,0,0,0,221,250,134,98,ATP synthase delta chain, mitochondrial
AAEL005904,38,18.5,57.5,0.321,-1.6,5.9,1.40761340856677e-10,0,0,0,23,14,55,60,
AAEL002720,58.8,85.5,32,2.679,1.4,6.6,1.41443411247952e-10,0,0,0,89,82,26,38,Serine Protease Inhibitor (serpin)  likely cleavage at V/V.
AAEL019797,28.5,45.5,11.5,4.053,2,5.6,1.45232500825049e-10,0,0,0,50,41,11,12,
AAEL000260,30,12.5,47.5,0.269,-1.9,5.6,1.45232500825049e-10,0,0,0,13,12,45,50,
AAEL006249,110.5,72,149,0.484,-1,7.4,1.48093555007722e-10,0,0,0,69,75,153,145,poly(a) polymerase cid (pap) (caffein-induced death protein)
AAEL013142,40,20,60,0.335,-1.6,6,1.52729006893317e-10,0,0,0,18,22,60,60,
AAEL019875,110,72,148,0.487,-1,7.4,1.53241602380771e-10,0,0,0,72,72,149,147,
AAEL010230,168.5,220.5,116.5,1.889,0.9,8.1,1.57537440957441e-10,0,0,0,226,215,107,126,NADH:ubiquinone dehydrogenase, putative
AAEL024858,140.8,198,83.5,2.36,1.2,7.8,1.62813039049337e-10,0,0,0,201,195,107,60,
AAEL009951,25.5,41.5,9.5,4.31,2.1,5.5,1.672886324288e-10,0,0,0,42,41,9,10,dimeric dihydrodiol dehydrogenase
AAEL005221,66,94.5,37.5,2.494,1.3,6.8,1.67426315878684e-10,0,0,0,92,97,35,40,internalin A, putative
AAEL003011,76.2,107,45.5,2.359,1.2,7,1.68946468632125e-10,0,0,0,106,108,47,44,NADH dehydrogenase, putative
AAEL023045,15.5,3.5,27.5,0.129,-3,4.7,1.77374952860224e-10,0,0,0,4,3,23,32,
AAEL002656,46.5,69,24,2.872,1.5,6.3,1.87001308185951e-10,0,0,0,72,66,18,30,
AAEL011414,425.8,257.5,594,0.434,-1.2,9.4,1.88593622898991e-10,0,0,0,296,219,498,690,high mobility group non-histone protein, putative
AAEL006744,148.8,102.5,195,0.524,-0.9,7.9,1.99356035902226e-10,0,0,0,105,100,184,206,Exonuclease nef-sp [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEG0]
AAEL023332,77.5,47,108,0.432,-1.2,6.9,2.01879045777043e-10,0,0,0,49,45,109,107,
AAEL003542,40.2,20,60.5,0.336,-1.6,6,2.04885850861255e-10,0,0,0,19,21,58,63,
AAEL002551,184.2,131,237.5,0.552,-0.9,8.2,2.07697978675578e-10,0,0,0,136,126,244,231,DNA topoisomerase type I
AAEL013744,127.2,169.5,85,1.997,1,7.7,2.09883270631837e-10,0,0,0,164,175,89,81,NADH:ubiquinone dehydrogenase, putative
AAEL007480,42.5,22,63,0.351,-1.5,6.1,2.10958094392125e-10,0,0,0,20,24,70,56,Glutamate-cysteine ligase, regulatory-subunit, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FGN5]
AAEL011085,35,16.5,53.5,0.307,-1.7,5.8,2.11299415404059e-10,0,0,0,20,13,48,59,
AAEL010788,194,274.5,113.5,2.418,1.3,8.3,2.12788481545715e-10,0,0,0,283,266,81,146,metalloprotease
AAEL000857,69.2,41,97.5,0.418,-1.3,6.8,2.33722404675276e-10,0,0,0,38,44,98,97,
AAEL003355,117.5,77.5,157.5,0.493,-1,7.5,2.38632821382615e-10,0,0,0,82,73,148,167,
AAEL014896,41.5,62,21,2.957,1.6,6.2,2.41704837964624e-10,0,0,0,66,58,22,20,
AAEL006568,12.2,23,1.5,13.43,3.7,4.6,2.43908557574066e-10,0,0,0,21,25,1,2,serine protease
AAEL005832,85.5,118.5,52.5,2.251,1.2,7.1,2.4569043302606e-10,0,0,0,124,113,51,54,programmed cell death
AAEL019482,246.8,314.5,179,1.759,0.8,8.6,2.59055958285444e-10,0,0,0,304,325,165,193,
AAEL012171,69.2,40.5,98,0.415,-1.3,6.8,2.67658413705972e-10,0,0,0,38,43,90,106,RNA recognition motif protein split ends
AAEL001707,25.8,10,41.5,0.243,-2,5.4,2.75665010915293e-10,0,0,0,10,10,38,45,epsilon-trimethyllysine 2-oxoglutarate dioxygenase
AAEL009066,117.8,158,77.5,2.03,1,7.6,3.03742279996898e-10,0,0,0,157,159,71,84,symbol, putative
AAEL017455,222.2,141.5,303,0.469,-1.1,8.4,3.22409202690238e-10,0,0,0,156,127,257,349,
AAEL002141,37.8,57,18.5,3.08,1.6,6,3.4952293264597e-10,0,0,0,54,60,19,18,endothelin-converting enzyme
AAEL002719,104.2,65.5,143,0.46,-1.1,7.3,3.53997105530008e-10,0,0,0,58,73,128,158,
AAEL017566,43.8,23.5,64,0.365,-1.5,6.1,3.59430620528308e-10,0,0,0,22,25,72,56,
AAEL009654,43.5,23,64,0.361,-1.5,6.1,3.59430620528308e-10,0,0,0,25,21,62,66,
AAEL002748,81.5,50.5,112.5,0.448,-1.2,7,3.68876861274933e-10,0,0,0,51,50,110,115,aspartyl-tRNA synthetase
AAEL004407,16.2,28.5,4,7.181,2.8,4.9,3.9643897369016e-10,0,0,0,29,28,5,3,allergen, putative
AAEL028145,16.5,29,4,6.699,2.7,5,3.9643897369016e-10,0,0,0,33,25,3,5,
AAEL003428,34,52.5,15.5,3.324,1.7,5.9,4.09030142184379e-10,0,0,0,50,55,15,16,
AAEL009765,42.8,22.5,63,0.355,-1.5,6.1,4.11714809726761e-10,0,0,0,24,21,62,64,choline/ethanolamine kinase
AAEL024161,20.5,34.5,6.5,5.346,2.4,5.2,4.13383726506383e-10,0,0,0,40,29,6,7,
AAEL014889,58,84,32,2.596,1.4,6.6,4.17949522096458e-10,0,0,0,89,79,30,34,NADH:ubiquinone dehydrogenase, putative
AAEL005772,97.5,132.5,62.5,2.125,1.1,7.3,4.22154644683164e-10,0,0,0,130,135,68,57,odorant binding protein OBP22
AAEL010591,38,18.5,57.5,0.331,-1.6,5.9,4.4449795480691e-10,0,0,0,22,15,48,67,glutathione transferase
AAEL022128,69,39.5,98.5,0.398,-1.3,6.7,4.50316895161593e-10,0,0,0,51,28,92,105,
AAEL006248,32.5,50.5,14.5,3.403,1.8,5.8,5.03640817428218e-10,0,0,0,57,44,12,17,p37NB protein, putative
AAEL024003,64.8,38,91.5,0.413,-1.3,6.7,5.20778692203585e-10,0,0,0,37,39,92,91,
AAEL009077,30,13,47,0.281,-1.8,5.6,5.43383036690446e-10,0,0,0,13,13,47,47,Alkaline phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A0P6JST2]
AAEL000010,66,93.5,38.5,2.412,1.3,6.8,5.46213858652581e-10,0,0,0,94,93,41,36,60S ribosomal protein L36 [Source:UniProtKB/TrEMBL;Acc:Q1HR17]
AAEL005312,59.2,33.5,85,0.398,-1.3,6.5,5.53462952151007e-10,0,0,0,33,34,93,77,LRRcap domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FA80]
AAEL002061,73.8,44.5,103,0.434,-1.2,6.8,5.69523136027283e-10,0,0,0,47,42,106,100,cation-transporting ATPase 13a1 (g-box binding protein)
AAEL023475,29,12.5,45.5,0.28,-1.8,5.5,5.80887346183992e-10,0,0,0,15,10,42,49,
AAEL005453,69.5,41.5,97.5,0.427,-1.2,6.8,5.8582753840758e-10,0,0,0,41,42,101,94,
AAEL002235,95,61.5,128.5,0.479,-1.1,7.2,5.95675918522081e-10,0,0,0,64,59,127,130,
AAEL004492,28.2,12,44.5,0.275,-1.9,5.5,6.1698145853317e-10,0,0,0,14,10,38,51,cyclin-dependent kinases regulatory subunit. putative
AAEL027975,20.8,35,6.5,5.411,2.4,5.2,6.22137094942377e-10,0,0,0,26,44,6,7,
AAEL012671,595.8,725,466.5,1.555,0.6,9.9,6.22493000089838e-10,0,0,0,716,734,438,495,
AAEL007875,35.5,17,54,0.319,-1.6,5.8,6.25881881143742e-10,0,0,0,18,16,49,59,
AAEL020452,201.8,257,146.5,1.757,0.8,8.3,6.35803526673569e-10,0,0,0,263,251,142,151,
AAEL013071,222.5,164,281,0.585,-0.8,8.4,6.94808977622359e-10,0,0,0,160,168,275,287,ribophorin
AAEL008406,22.5,8,37,0.224,-2.2,5.2,7.19071946661397e-10,0,0,0,6,10,41,33,cationic amino acid transporter
AAEL007686,84.8,51,118.5,0.43,-1.2,7,7.32258622639286e-10,0,0,0,46,56,136,101,
AAEL008280,22,36,8,4.647,2.2,5.3,7.3589681735923e-10,0,0,0,41,31,6,10,
AAEL003955,134.5,93,176,0.528,-0.9,7.7,7.41670748609339e-10,0,0,0,96,90,175,177,
AAEL023625,49.5,28,71,0.392,-1.4,6.3,7.44658950766308e-10,0,0,0,28,28,71,71,
AAEL007306,131.8,173.5,90,1.923,0.9,7.7,8.04878882347353e-10,0,0,0,180,167,90,90,alpha-actinin
AAEL011788,43.5,21.5,65.5,0.335,-1.6,6.1,8.20363900765771e-10,0,0,0,32,11,63,68,
AAEL009853,13,2.5,23.5,0.102,-3.3,4.4,8.29586787591889e-10,0,0,0,2,3,19,28,trypsin, putative
AAEL007813,64.5,38,91,0.416,-1.3,6.6,8.77640503371532e-10,0,0,0,39,37,97,85,
AAEL000726,66.5,94,39,2.407,1.3,6.8,9.05156676415583e-10,0,0,0,90,98,34,44,fibrinogen and fibronectin
AAEL011301,47,26,68,0.382,-1.4,6.2,9.57001370314406e-10,0,0,0,22,30,62,74,
AAEL008257,916,689,1143,0.603,-0.7,10.5,9.65989154885007e-10,0,0,0,710,668,1038,1248,heterogeneous nuclear ribonucleoprotein 27c
AAEL004369,18.5,31.5,5.5,5.795,2.5,5.1,1.01630751231214e-09,0,0,0,27,36,6,5,alpha-glucosidase
AAEL023695,103,67.5,138.5,0.487,-1,7.3,1.02049201766692e-09,0,0,0,69,66,149,128,
AAEL007171,64.5,38,91,0.419,-1.3,6.7,1.13036526911245e-09,0,0,0,37,39,90,92,Protein phosphatase 2c [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFR8]
AAEL000270,73.5,44,103,0.429,-1.2,6.8,1.15124802947828e-09,0,0,0,36,52,111,95,26S proteasome regulatory subunit 7, psd7 [Source:UniProtKB/TrEMBL;Acc:Q17PP0]
AAEL017391,105,69,141,0.491,-1,7.4,1.15781460858094e-09,0,0,0,74,64,149,133,
AAEL002610,40.8,60.5,21,2.85,1.5,6.1,1.16787915793685e-09,0,0,0,64,57,22,20,serine protease
AAEL008753,32,49.5,14.5,3.326,1.7,5.8,1.19009487600235e-09,0,0,0,43,56,12,17,
AAEL012875,40.2,21,59.5,0.358,-1.5,6,1.19564191089385e-09,0,0,0,21,21,51,68,snare protein sec22
AAEL018159,21.2,35,7.5,4.603,2.2,5.3,1.21084201729301e-09,0,0,0,35,35,7,8,
AAEL025362,1615.5,1900.5,1330.5,1.428,0.5,11.3,1.24980590270339e-09,0,0,0,1844,1957,1366,1295,60S ribosomal protein L10 [Source:UniProtKB/TrEMBL;Acc:Q1HRT6]
AAEL008319,49,27,71,0.38,-1.4,6.3,1.32654457128357e-09,0,0,0,29,25,60,82,protein disulfide isomerase
AAEL003697,27.8,44,11.5,3.723,1.9,5.6,1.34321435315077e-09,0,0,0,40,48,11,12,Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory.
AAEL014754,17.8,5.5,30,0.181,-2.5,4.9,1.39350335035222e-09,0,0,0,5,6,29,31,
AAEL000986,171.5,220.5,122.5,1.806,0.9,8.1,1.40839354773792e-09,0,0,0,218,223,113,132,NADH-ubiquinone oxidoreductase ashi subunit
AAEL013812,98,64,132,0.486,-1,7.3,1.44055632894011e-09,0,0,0,59,69,125,139,
AAEL010808,28.8,13,44.5,0.289,-1.8,5.5,1.44735896635729e-09,0,0,0,14,12,45,44,
AAEL012897,393.5,481,306,1.573,0.7,9.3,1.46199407657372e-09,0,0,0,471,491,319,293,aconitase, mitochondrial
AAEL012725,48.5,28,69,0.401,-1.3,6.3,1.47817774810807e-09,0,0,0,31,25,67,71,
AAEL012918,76.2,47,105.5,0.448,-1.2,6.9,1.48869805113649e-09,0,0,0,47,47,99,112,puromycin-sensitive aminopeptidase
AAEL015432,9.5,18.5,0.5,23.572,4.6,4.3,1.50318784367703e-09,0,0,0,19,18,0,1,trypsin, putative
AAEL013952,64.8,38.5,91,0.423,-1.2,6.7,1.57888324354497e-09,0,0,0,41,36,95,87,prohibitin
AAEL006581,11.8,2,21.5,0.094,-3.4,4.3,1.630195398713e-09,0,0,0,3,1,20,23,juvenile hormone-inducible protein, putative
AAEL003443,87.5,56,119,0.473,-1.1,7.1,1.66047863013639e-09,0,0,0,58,54,119,119,threonine dehydrogenase
AAEL007939,62,36.5,87.5,0.416,-1.3,6.6,1.74444732342202e-09,0,0,0,31,42,89,86,
AAEL014098,44,24,64,0.38,-1.4,6.1,1.81019960551487e-09,0,0,0,25,23,55,73,polycomb protein
AAEL019597,77.8,48.5,107,0.457,-1.1,6.9,1.83193107460379e-09,0,0,0,49,48,106,108,
AAEL001696,8,0,16,0.024,-5.4,3.8,1.87105120061868e-09,0,0,0,0,0,17,15,paired box protein, putative
AAEL009935,7.8,0,15.5,0.008,-7,3.8,1.87105120061868e-09,0,0,0,0,0,15,16,
AAEL003039,234.8,297.5,172,1.731,0.8,8.6,1.92906062442574e-09,0,0,0,305,290,156,188,nonsense-mediated mRNA decay protein
AAEL011510,21.8,8,35.5,0.227,-2.1,5.1,1.96737924240907e-09,0,0,0,9,7,32,39,multiple inositol polyphosphate phosphatase
AAEL017481,839.2,641,1037.5,0.618,-0.7,10.4,1.9810111413163e-09,0,0,0,687,595,977,1098,
AAEL006004,47,68.5,25.5,2.661,1.4,6.3,1.99192650018644e-09,0,0,0,74,63,24,27,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FC93]
AAEL024675,15.8,27.5,4,6.86,2.8,4.9,2.0724717776501e-09,0,0,0,31,24,3,5,
AAEL014614,26.8,42.5,11,3.787,1.9,5.6,2.2766722046344e-09,0,0,0,47,38,14,8,cytochrome P450
AAEL008027,110.5,70,151,0.463,-1.1,7.4,2.28076109662916e-09,0,0,0,74,66,175,127,
AAEL019534,51.5,29.5,73.5,0.401,-1.3,6.3,2.3582504705654e-09,0,0,0,29,30,75,72,
AAEL008481,2249,2737,1761,1.554,0.6,11.8,2.56470486442417e-09,0,0,0,2688,2786,1904,1618,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot;Acc:Q1HR62]
AAEL008863,26.8,12,41.5,0.286,-1.8,5.4,2.61630205730255e-09,0,0,0,11,13,37,46,protein regulator of cytokinesis 1 prc1
AAEL008595,100.2,66.5,134,0.496,-1,7.3,2.649208026658e-09,0,0,0,70,63,128,140,Protein maelstrom homolog [Source:UniProtKB/Swiss-Prot;Acc:Q16YA8]
AAEL002548,93.8,61.5,126,0.488,-1,7.2,2.66093446540457e-09,0,0,0,65,58,124,128,tuberous sclerosis 1
AAEL009680,159.2,207.5,111,1.864,0.9,8,2.74362892161648e-09,0,0,0,196,219,99,123,chymotrypsin, putative
AAEL009666,83,53,113,0.469,-1.1,7,2.75016979924458e-09,0,0,0,55,51,119,107,set domain protein
AAEL015236,62,37,87,0.424,-1.2,6.6,2.76963608194828e-09,0,0,0,37,37,87,87,signal recognition particle, 9kD-subunit, putative
AAEL026452,43.2,24,62.5,0.38,-1.4,6.1,2.77169547792063e-09,0,0,0,25,23,62,63,
AAEL020097,9.5,18,1,17.907,4.2,4.3,2.85886602383488e-09,0,0,0,22,14,1,1,
AAEL005457,84.2,53.5,115,0.468,-1.1,7,3.03560835178684e-09,0,0,0,50,57,107,123,
AAEL002638,30.8,47.5,14,3.289,1.7,5.7,3.11380688555018e-09,0,0,0,45,50,13,15,cytochrome P450
AAEL028235,21.5,8,35,0.227,-2.1,5.1,3.24247648263202e-09,0,0,0,9,7,34,36,
AAEL002906,112,75,149,0.5,-1,7.4,3.34663955416221e-09,0,0,0,67,83,161,137,26S proteasome regulatory subunit rpn2
AAEL008330,64.5,38.5,90.5,0.422,-1.2,6.7,3.3830039610895e-09,0,0,0,42,35,79,102,hexaprenyldihydroxybenzoate methyltransferase
AAEL000415,31.8,15.5,48,0.321,-1.6,5.7,3.4674350628426e-09,0,0,0,16,15,47,49,AMP dependent coa ligase
AAEL002183,63.2,36.5,90,0.406,-1.3,6.6,3.50128350968541e-09,0,0,0,36,37,74,106,oligosaccharyl transferase, subunit, putative
